Date,Temperature,Min_temp,Max_temp,Rain,Wind_speed,Wind_dir,Humidity,PM10,PM25,Range
2015년 3월 16일,9.8,1.3,18.6,0.0,2.0,270.0,44.4,164,72,3
2015년 3월 17일,10.7,6.9,16.1,0.0,1.8,50.0,51.9,122,67,2
2015년 3월 18일,10.7,8.4,14.4,1.5,4.0,70.0,61.5,48,28,1
2015년 3월 19일,12.4,6.5,21.0,0.0,2.5,70.0,50.9,69,30,1
2015년 3월 20일,13.4,7.6,21.9,0.0,2.5,270.0,32.5,111,32,2
2015년 3월 21일,11.7,6.9,17.8,0.0,2.7,250.0,31.0,222,83,3
2015년 3월 22일,8.3,2.2,14.9,0.0,4.2,270.0,33.3,87,12,2
2015년 3월 23일,4.6,0.0,10.1,0.0,4.2,290.0,24.3,63,20,1
2015년 3월 24일,5.4,-0.9,12.4,0.0,2.6,250.0,32.8,40,18,1
2015년 3월 25일,6.5,0.1,14.2,0.0,2.5,270.0,45.9,35,17,1
2015년 3월 26일,7.9,1.6,14.8,0.0,3.1,270.0,47.5,43,16,1
2015년 3월 27일,9.1,3.2,16.2,0.0,2.6,270.0,50.5,47,22,1
2015년 3월 28일,9.7,2.5,17.0,0.0,2.8,270.0,35.0,40,19,1
2015년 3월 29일,10.5,7.0,16.5,0.0,2.5,270.0,61.9,95,36,2
2015년 3월 30일,13.2,5.9,20.8,0.0,2.6,270.0,57.4,189,47,3
2015년 3월 31일,12.9,10.0,14.9,2.5,2.2,70.0,80.6,103,53,2
2015년 4월 1일,12.9,10.0,17.6,2.5,4.1,70.0,67.9,17,10,0
2015년 4월 2일,14.8,8.5,21.8,28.0,5.0,70.0,70.5,23,12,0
2015년 4월 3일,10.6,6.9,15.1,3.5,2.8,270.0,83.4,50,24,1
2015년 4월 4일,13.5,8.9,18.5,0.0,4.3,70.0,48.0,19,8,0
2015년 4월 5일,10.5,10.1,12.2,0.5,2.5,70.0,75.1,23,12,0
2015년 4월 6일,10.3,6.9,15.4,0.0,2.7,290.0,55.8,66,23,1
2015년 4월 7일,8.4,5.5,12.2,0.0,2.6,50.0,59.5,38,15,1
2015년 4월 8일,8.3,3.5,13.7,0.0,2.9,70.0,52.5,44,23,1
2015년 4월 9일,9.6,3.8,16.3,0.0,2.3,50.0,43.0,50,25,1
2015년 4월 10일,11.6,4.6,19.2,0.0,2.8,270.0,40.5,60,25,1
2015년 4월 11일,13.5,6.7,20.7,0.0,2.5,270.0,39.3,59,29,1
2015년 4월 12일,14.9,9.1,20.4,0.0,2.9,70.0,30.6,36,19,1
2015년 4월 13일,12.0,7.4,17.6,6.5,5.9,70.0,53.9,22,14,0
2015년 4월 14일,6.9,5.8,8.0,10.5,2.7,50.0,89.9,12,8,0
2015년 4월 15일,11.1,5.6,17.0,1.0,2.9,250.0,72.0,82,46,2
2015년 4월 16일,9.9,6.9,14.8,7.0,3.6,250.0,69.5,115,17,2
2015년 4월 17일,10.5,4.8,16.1,0.0,3.7,230.0,45.4,84,16,2
2015년 4월 18일,15.2,5.2,23.7,0.0,1.9,70.0,31.9,53,20,1
2015년 4월 19일,14.5,11.2,17.3,12.0,3.7,70.0,74.8,16,9,0
2015년 4월 20일,12.2,10.3,16.8,5.5,3.2,50.0,75.3,25,13,0
2015년 4월 21일,14.0,7.7,20.9,0.0,2.9,270.0,46.0,61,25,1
2015년 4월 22일,14.2,9.3,20.7,0.0,3.0,270.0,47.0,80,37,1
2015년 4월 23일,14.5,8.0,20.1,0.0,3.5,230.0,41.1,48,23,1
2015년 4월 24일,15.7,10.4,22.8,0.0,3.2,270.0,38.3,65,18,1
2015년 4월 25일,15.9,9.2,23.0,0.0,2.7,270.0,31.3,47,14,1
2015년 4월 26일,17.3,9.9,24.4,0.0,3.3,50.0,37.6,85,40,2
2015년 4월 27일,18.5,12.7,24.9,0.0,2.8,250.0,39.3,45,21,1
2015년 4월 28일,20.3,12.3,26.9,0.0,2.1,70.0,38.6,63,32,1
2015년 4월 29일,17.0,15.8,18.4,3.5,2.9,70.0,77.0,30,17,0
2015년 4월 30일,21.2,15.1,28.3,0.0,2.2,70.0,56.6,47,25,1
2015년 5월 1일,21.0,15.9,27.2,0.0,2.5,270.0,58.8,26,13,0
2015년 5월 2일,20.7,15.8,26.0,0.5,2.1,250.0,64.4,34,22,1
2015년 5월 3일,18.3,17.1,19.6,3.5,2.1,50.0,90.4,18,10,0
2015년 5월 4일,16.1,12.5,20.1,0.0,4.2,270.0,45.9,42,11,1
2015년 5월 5일,14.2,8.3,19.9,0.0,3.4,250.0,37.9,48,14,1
2015년 5월 6일,15.4,9.8,22.0,0.0,2.4,230.0,36.3,42,15,1
2015년 5월 7일,16.5,10.6,24.0,0.0,2.6,50.0,35.6,30,12,0
2015년 5월 8일,16.7,11.7,22.7,0.0,2.5,250.0,64.3,70,34,1
2015년 5월 9일,17.6,12.6,24.0,0.0,3.0,270.0,55.0,48,23,1
2015년 5월 10일,19.1,13.5,25.9,0.0,2.3,270.0,39.6,42,17,1
2015년 5월 11일,18.4,14.4,24.1,14.0,3.0,90.0,62.1,33,16,1
2015년 5월 12일,13.3,10.3,17.5,9.5,6.4,230.0,75.9,50,19,1
2015년 5월 13일,17.4,11.8,21.4,0.0,5.3,230.0,56.9,74,26,1
2015년 5월 14일,20.4,15.3,26.6,0.0,3.3,230.0,63.8,74,37,1
2015년 5월 15일,19.1,16.3,23.7,0.0,2.7,270.0,71.0,73,36,1
2015년 5월 16일,18.0,11.6,25.2,0.0,3.0,250.0,41.3,64,32,1
2015년 5월 17일,18.6,11.7,25.2,0.0,2.2,290.0,40.4,43,18,1
2015년 5월 18일,17.7,13.7,22.2,0.0,3.2,50.0,53.9,40,20,1
2015년 5월 19일,14.8,13.0,16.2,1.0,3.6,230.0,88.9,57,32,1
2015년 5월 20일,16.3,10.6,21.9,0.0,3.1,270.0,60.0,42,14,1
2015년 5월 21일,18.7,12.6,26.0,0.0,3.7,230.0,50.1,57,30,1
2015년 5월 22일,20.0,13.7,27.2,0.0,2.9,270.0,45.3,57,25,1
2015년 5월 23일,20.6,13.6,28.3,0.0,2.5,250.0,38.5,34,15,1
2015년 5월 24일,21.0,14.0,28.5,0.0,2.4,270.0,37.3,25,12,0
2015년 5월 25일,20.8,14.4,28.7,0.0,2.7,250.0,53.1,41,20,1
2015년 5월 26일,21.5,14.1,30.3,0.0,2.7,270.0,48.9,38,18,1
2015년 5월 27일,23.2,14.4,31.5,0.0,2.0,270.0,32.9,30,14,0
2015년 5월 28일,24.3,16.7,32.2,0.0,2.2,270.0,27.1,40,19,1
2015년 5월 29일,23.8,18.5,29.8,0.0,2.5,270.0,36.8,50,26,1
2015년 5월 30일,19.8,17.0,23.2,0.4,2.9,270.0,71.0,32,19,1
2015년 5월 31일,22.1,15.3,30.4,0.0,2.2,250.0,52.8,41,21,1
2015년 6월 1일,21.7,15.8,28.5,0.0,2.6,270.0,44.6,35,18,1
2015년 6월 2일,23.1,18.1,29.8,0.0,2.7,270.0,46.9,38,21,1
2015년 6월 3일,23.3,17.1,29.4,0.0,3.8,290.0,33.3,50,13,1
2015년 6월 4일,24.2,17.1,31.5,0.0,2.6,270.0,28.9,42,20,1
2015년 6월 5일,19.1,17.5,22.0,1.0,1.7,160.0,58.8,29,15,0
2015년 6월 6일,22.4,16.4,28.9,0.0,2.3,50.0,50.4,45,24,1
2015년 6월 7일,23.4,18.7,31.5,0.0,2.3,270.0,46.8,22,10,0
2015년 6월 8일,22.4,18.2,27.8,0.0,2.3,270.0,54.9,51,30,1
2015년 6월 9일,22.2,18.8,28.1,0.0,2.9,270.0,66.3,42,23,1
2015년 6월 10일,25.3,17.6,34.9,0.0,2.2,290.0,54.3,53,30,1
2015년 6월 11일,24.6,20.7,30.2,7.5,2.8,160.0,59.6,32,17,1
2015년 6월 12일,23.6,19.4,29.9,0.5,3.8,230.0,63.1,53,30,1
2015년 6월 13일,24.7,20.1,30.9,0.5,3.2,230.0,61.9,72,29,1
2015년 6월 14일,22.8,17.8,27.7,15.5,2.7,290.0,70.3,37,23,1
2015년 6월 15일,24.2,19.6,30.6,0.0,2.2,290.0,65.6,35,21,1
2015년 6월 16일,25.0,20.0,30.9,0.0,2.4,250.0,65.9,38,24,1
2015년 6월 17일,23.4,20.2,30.8,9.5,2.6,50.0,72.8,68,42,1
2015년 6월 18일,24.8,19.6,31.3,3.0,2.7,70.0,59.4,25,14,0
2015년 6월 19일,24.5,20.0,29.9,0.0,2.9,70.0,57.8,35,21,1
2015년 6월 20일,19.6,17.0,22.6,44.5,1.8,50.0,91.0,22,14,0
2015년 6월 21일,22.4,15.6,29.6,0.0,2.0,250.0,69.1,25,15,0
2015년 6월 22일,24.0,19.4,29.1,0.0,2.4,270.0,60.4,25,16,0
2015년 6월 23일,24.7,19.7,31.0,0.0,2.3,270.0,64.1,45,28,1
2015년 6월 24일,25.7,21.1,30.6,0.0,2.5,270.0,58.3,29,19,0
2015년 6월 25일,24.8,21.0,29.1,2.0,2.1,50.0,65.1,46,29,1
2015년 6월 26일,21.0,18.0,25.3,12.5,3.3,50.0,75.8,9,7,0
2015년 6월 27일,25.2,19.2,31.1,0.0,2.2,50.0,55.3,17,13,0
2015년 6월 28일,25.4,21.0,31.1,0.0,2.6,270.0,61.8,18,9,0
2015년 6월 29일,25.7,21.2,30.6,0.0,2.8,270.0,61.8,27,16,0
2015년 6월 30일,24.4,21.9,29.2,2.5,1.7,270.0,70.0,29,20,0
2015년 7월 1일,23.7,21.0,27.9,0.5,3.8,250.0,66.3,47,26,1
2015년 7월 2일,23.7,20.4,29.3,0.0,4.0,230.0,64.5,76,48,1
2015년 7월 3일,23.3,19.2,28.3,0.0,3.0,270.0,62.6,23,13,0
2015년 7월 4일,24.1,18.2,29.9,0.0,2.2,50.0,55.8,45,28,1
2015년 7월 5일,24.2,20.1,29.6,0.0,2.3,270.0,57.4,24,14,0
2015년 7월 6일,25.3,20.2,32.5,0.0,2.2,270.0,54.3,36,21,1
2015년 7월 7일,25.6,21.4,29.7,0.0,2.0,50.0,52.1,28,19,0
2015년 7월 8일,23.4,20.7,26.3,0.5,4.0,70.0,69.8,8,5,0
2015년 7월 9일,26.5,22.1,31.8,0.0,2.9,70.0,61.3,18,9,0
2015년 7월 10일,29.2,23.6,34.3,0.0,1.9,70.0,60.9,34,23,1
2015년 7월 11일,30.4,25.7,36.0,0.0,2.1,50.0,60.3,24,17,0
2015년 7월 12일,24.8,24.0,28.0,29.0,4.0,70.0,94.1,8,5,0
2015년 7월 13일,23.1,21.4,24.9,10.0,5.2,230.0,90.8,64,35,1
2015년 7월 14일,26.1,22.5,31.4,0.0,3.5,230.0,72.4,62,39,1
2015년 7월 15일,27.9,22.7,33.9,0.0,2.9,70.0,58.8,18,8,0
2015년 7월 16일,24.7,20.6,28.9,0.0,5.0,70.0,51.3,13,8,0
2015년 7월 17일,23.6,18.4,28.6,0.0,3.6,70.0,49.8,15,7,0
2015년 7월 18일,24.3,22.3,27.8,0.5,2.2,70.0,63.5,41,24,1
2015년 7월 19일,25.1,21.3,29.8,5.0,1.8,50.0,77.4,24,16,0
2015년 7월 20일,27.5,24.4,31.2,0.0,2.4,70.0,71.4,19,12,0
2015년 7월 21일,27.0,24.6,29.6,11.0,1.6,270.0,81.6,33,20,1
2015년 7월 22일,27.7,25.3,31.7,1.0,1.8,270.0,76.9,30,17,0
2015년 7월 23일,26.9,24.9,32.1,16.0,2.1,230.0,81.0,16,9,0
2015년 7월 24일,24.7,22.6,25.4,26.5,2.0,230.0,96.9,19,11,0
2015년 7월 25일,25.0,24.4,26.4,80.0,3.2,230.0,95.1,16,9,0
2015년 7월 26일,26.0,23.5,30.0,40.5,2.6,230.0,85.5,21,10,0
2015년 7월 27일,26.2,24.4,30.0,1.5,2.3,290.0,86.0,27,18,0
2015년 7월 28일,27.7,24.6,31.2,0.0,2.7,250.0,74.4,39,28,1
2015년 7월 29일,26.7,24.8,28.8,4.0,2.6,200.0,82.9,78,54,1
2015년 7월 30일,28.6,25.5,33.1,0.0,3.5,230.0,76.4,60,44,1
2015년 7월 31일,27.9,26.2,32.4,0.0,2.7,200.0,74.3,40,29,1
2015년 8월 1일,28.2,26.0,31.6,0.0,3.1,230.0,72.8,34,22,1
2015년 8월 2일,26.5,24.1,29.2,16.5,2.7,230.0,84.3,52,35,1
2015년 8월 3일,27.9,25.6,31.5,0.0,3.8,200.0,71.5,24,12,0
2015년 8월 4일,27.5,25.4,30.8,0.0,4.5,230.0,73.3,31,19,1
2015년 8월 5일,28.6,25.9,32.7,0.1,3.7,230.0,67.0,28,19,0
2015년 8월 6일,29.3,24.5,34.4,0.0,2.0,270.0,64.5,40,29,1
2015년 8월 7일,28.9,26.0,34.4,11.0,1.4,50.0,71.3,38,25,1
2015년 8월 8일,26.6,24.3,33.0,7.5,2.1,50.0,79.1,21,13,0
2015년 8월 9일,26.7,23.3,31.0,0.0,2.1,20.0,74.4,15,10,0
2015년 8월 10일,27.0,23.9,32.0,0.0,2.3,270.0,72.1,41,28,1
2015년 8월 11일,26.8,24.5,30.6,0.0,2.1,270.0,73.6,50,34,1
2015년 8월 12일,27.3,22.1,32.9,0.0,2.0,20.0,67.5,49,30,1
2015년 8월 13일,26.5,23.9,31.1,0.0,1.9,50.0,68.6,35,21,1
2015년 8월 14일,26.9,22.7,32.5,0.0,2.4,290.0,66.4,34,21,1
2015년 8월 15일,27.1,23.1,30.8,0.1,1.9,50.0,70.4,94,65,2
2015년 8월 16일,25.8,20.7,31.2,29.0,2.0,50.0,74.9,16,10,0
2015년 8월 17일,26.6,19.8,32.9,0.0,2.2,50.0,61.5,27,18,0
2015년 8월 18일,27.9,24.1,32.2,0.0,2.5,70.0,59.9,32,19,1
2015년 8월 19일,26.8,24.2,29.7,0.0,1.8,50.0,70.3,38,21,1
2015년 8월 20일,25.4,24.2,28.1,0.4,1.7,50.0,75.5,38,24,1
2015년 8월 21일,25.2,23.0,29.3,2.5,2.0,270.0,78.3,24,16,0
2015년 8월 22일,25.5,23.4,29.6,0.0,2.5,230.0,69.8,31,18,1
2015년 8월 23일,26.3,20.9,31.7,0.0,1.7,50.0,65.5,40,25,1
2015년 8월 24일,26.3,23.3,30.3,0.0,3.8,70.0,60.6,11,5,0
2015년 8월 25일,21.7,19.2,24.5,5.5,3.2,50.0,76.4,7,6,0
2015년 8월 26일,21.9,18.9,25.3,0.0,2.9,320.0,68.4,13,7,0
2015년 8월 27일,24.7,21.2,30.0,0.0,3.1,250.0,61.1,22,11,0
2015년 8월 28일,23.2,19.0,28.1,0.3,1.7,50.0,69.4,32,21,1
2015년 8월 29일,24.4,19.0,30.8,0.0,1.7,270.0,65.8,36,23,1
2015년 8월 30일,24.9,19.9,31.0,0.0,1.6,20.0,65.9,34,24,1
2015년 8월 31일,25.9,21.0,31.2,0.0,1.9,70.0,62.9,38,24,1
2015년 9월 1일,25.9,22.6,30.7,0.0,3.4,70.0,59.4,22,14,0
2015년 9월 2일,23.9,22.0,27.7,0.5,2.1,70.0,72.8,28,17,0
2015년 9월 3일,23.9,19.8,28.2,18.0,2.3,270.0,75.1,22,14,0
2015년 9월 4일,24.8,20.6,30.7,0.0,2.2,270.0,68.5,44,27,1
2015년 9월 5일,21.9,19.4,23.6,5.0,2.1,70.0,79.8,23,16,0
2015년 9월 6일,22.2,19.3,26.2,0.0,3.7,70.0,60.4,14,8,0
2015년 9월 7일,22.6,16.8,28.7,0.0,2.4,70.0,52.9,14,10,0
2015년 9월 8일,22.7,16.2,28.9,0.0,3.2,70.0,43.6,13,7,0
2015년 9월 9일,22.4,15.3,30.1,0.0,2.9,50.0,42.9,19,9,0
2015년 9월 10일,22.4,17.0,28.4,0.0,2.4,270.0,62.3,32,15,1
2015년 9월 11일,21.0,16.8,24.4,2.5,2.1,270.0,76.4,18,13,0
2015년 9월 12일,19.2,15.5,24.0,0.0,1.9,270.0,60.4,20,10,0
2015년 9월 13일,20.2,15.2,26.0,0.0,2.6,290.0,54.1,22,10,0
2015년 9월 14일,22.1,16.4,27.8,0.0,1.6,50.0,61.1,43,24,1
2015년 9월 15일,22.8,17.4,28.7,0.0,2.2,50.0,48.5,25,13,0
2015년 9월 16일,21.6,16.0,26.7,0.0,2.5,70.0,45.5,18,8,0
2015년 9월 17일,21.4,15.5,27.6,0.0,3.1,70.0,46.4,12,7,0
2015년 9월 18일,21.9,15.9,29.2,0.0,2.4,70.0,52.1,30,16,0
2015년 9월 19일,22.3,17.0,29.0,0.0,2.4,270.0,58.3,39,15,1
2015년 9월 20일,22.1,17.9,28.3,0.0,2.0,290.0,69.0,50,32,1
2015년 9월 21일,22.6,16.5,29.4,0.0,1.5,20.0,62.1,53,29,1
2015년 9월 22일,23.9,18.0,31.0,0.0,1.8,70.0,48.4,41,24,1
2015년 9월 23일,22.0,19.0,26.1,0.0,1.7,50.0,57.9,40,21,1
2015년 9월 24일,23.4,17.5,30.6,0.0,1.9,20.0,56.4,46,27,1
2015년 9월 25일,23.4,19.0,29.8,0.0,2.5,70.0,56.5,52,35,1
2015년 9월 26일,22.4,17.9,28.0,0.0,1.8,270.0,54.5,42,20,1
2015년 9월 27일,21.9,14.2,29.8,0.0,1.9,50.0,39.4,28,10,0
2015년 9월 28일,21.4,15.5,28.3,0.0,1.6,90.0,39.6,35,15,1
2015년 9월 29일,22.1,15.9,28.2,0.0,2.3,70.0,36.6,18,7,0
2015년 9월 30일,21.3,19.4,26.2,0.0,2.6,90.0,45.3,21,10,0
2015년 10월 1일,16.3,10.7,19.7,35.0,3.6,70.0,77.5,20,7,0
2015년 10월 2일,16.5,8.6,21.5,0.0,3.7,230.0,53.5,29,12,0
2015년 10월 3일,19.2,13.3,24.5,0.0,3.8,230.0,49.4,19,7,0
2015년 10월 4일,16.6,11.2,22.4,0.0,1.8,50.0,38.9,28,13,0
2015년 10월 5일,18.0,11.0,25.6,0.0,1.9,20.0,49.4,27,13,0
2015년 10월 6일,18.7,12.1,26.3,0.0,1.9,20.0,57.5,27,17,0
2015년 10월 7일,19.6,14.1,25.7,0.0,1.4,290.0,67.5,57,29,1
2015년 10월 8일,20.1,15.7,26.4,0.0,2.3,270.0,61.1,42,20,1
2015년 10월 9일,16.2,12.8,20.5,0.0,3.7,270.0,43.8,29,10,0
2015년 10월 10일,12.8,10.4,17.2,3.5,2.2,70.0,70.9,17,9,0
2015년 10월 11일,10.8,8.1,14.4,3.5,2.4,230.0,72.6,13,9,0
2015년 10월 12일,12.3,8.2,17.9,0.0,2.7,290.0,56.5,19,9,0
2015년 10월 13일,15.0,7.8,21.3,0.0,2.5,250.0,66.4,40,21,1
2015년 10월 14일,17.1,10.9,24.5,0.0,1.6,290.0,64.6,58,30,1
2015년 10월 15일,17.9,12.1,26.1,0.0,1.8,50.0,62.1,94,59,2
2015년 10월 16일,17.5,13.2,24.2,0.0,1.8,270.0,71.0,58,35,1
2015년 10월 17일,18.7,12.4,26.6,0.0,1.7,50.0,64.8,69,39,1
2015년 10월 18일,17.9,12.4,24.2,0.0,1.3,270.0,65.1,102,67,2
2015년 10월 19일,18.1,13.6,23.9,0.0,2.0,70.0,67.4,115,70,2
2015년 10월 20일,18.8,15.4,25.1,0.0,1.6,270.0,69.5,89,49,2
2015년 10월 21일,17.9,13.9,22.7,0.0,1.6,270.0,72.5,152,95,3
2015년 10월 22일,17.5,14.5,23.1,0.0,2.2,70.0,64.8,49,26,1
2015년 10월 23일,17.5,15.2,21.4,0.0,2.4,230.0,69.1,31,16,1
2015년 10월 24일,16.9,13.2,22.0,10.5,2.5,320.0,64.4,28,15,0
2015년 10월 25일,16.3,12.1,22.8,0.0,2.1,70.0,51.0,36,20,1
2015년 10월 26일,15.0,12.0,18.7,2.0,2.4,70.0,66.8,32,18,1
2015년 10월 27일,12.1,7.7,15.9,26.5,3.2,290.0,69.3,36,11,1
2015년 10월 28일,9.9,5.6,15.8,0.0,2.5,270.0,49.0,29,14,0
2015년 10월 29일,8.4,3.2,14.7,0.5,2.4,250.0,50.4,16,12,0
2015년 10월 30일,5.4,1.7,10.4,0.0,2.6,290.0,41.8,18,8,0
2015년 10월 31일,5.7,1.1,12.3,0.0,2.1,290.0,42.5,38,19,1
2015년 11월 1일,7.0,1.3,12.6,0.0,1.6,50.0,48.4,45,27,1
2015년 11월 2일,10.8,6.1,15.2,0.0,1.6,250.0,60.5,64,33,1
2015년 11월 3일,11.8,6.6,18.7,0.0,1.4,290.0,67.6,82,47,2
2015년 11월 4일,12.2,5.8,19.8,0.0,1.6,270.0,62.0,97,66,2
2015년 11월 5일,13.2,8.6,19.2,0.0,1.7,20.0,63.9,71,45,1
2015년 11월 6일,13.5,9.6,19.2,4.5,4.7,70.0,63.9,32,23,1
2015년 11월 7일,10.5,9.3,11.7,24.5,6.0,70.0,91.5,6,5,0
2015년 11월 8일,11.1,10.3,11.8,10.5,5.2,70.0,90.6,7,6,0
2015년 11월 9일,10.8,9.8,12.1,3.5,2.1,290.0,87.6,24,17,0
2015년 11월 10일,10.0,7.7,13.5,0.0,1.8,270.0,80.0,70,49,1
2015년 11월 11일,11.6,6.6,17.7,0.0,1.6,70.0,72.4,46,24,1
2015년 11월 12일,14.5,10.2,21.0,0.0,2.8,70.0,63.5,24,15,0
2015년 11월 13일,11.5,10.5,13.1,22.5,4.0,70.0,83.8,7,6,0
2015년 11월 14일,12.8,11.0,14.2,3.5,1.4,70.0,97.3,18,12,0
2015년 11월 15일,13.4,10.6,17.2,0.0,1.8,270.0,84.5,21,13,0
2015년 11월 16일,12.2,10.7,14.0,5.5,2.8,70.0,85.1,22,14,0
2015년 11월 17일,13.9,11.0,19.3,0.0,1.8,290.0,69.6,31,19,1
2015년 11월 18일,10.4,8.4,12.6,5.5,5.1,70.0,70.6,5,5,0
2015년 11월 19일,8.9,6.7,10.8,0.0,2.6,70.0,72.8,28,13,0
2015년 11월 20일,9.8,7.1,14.4,0.0,1.5,320.0,72.6,52,34,1
2015년 11월 21일,9.2,5.0,15.4,0.0,1.8,290.0,55.9,53,33,1
2015년 11월 22일,10.2,5.9,15.7,3.5,2.4,70.0,66.5,12,8,0
2015년 11월 23일,8.5,6.5,11.0,6.5,3.3,70.0,80.9,14,7,0
2015년 11월 24일,5.6,2.7,8.8,0.5,3.1,70.0,69.5,9,5,0
2015년 11월 25일,2.4,0.9,5.3,11.0,2.7,70.0,86.8,20,16,0
2015년 11월 26일,-2.7,-4.8,0.9,0.0,3.7,290.0,63.8,35,26,1
2015년 11월 27일,-2.8,-7.3,2.0,0.0,2.6,290.0,59.1,29,18,0
2015년 11월 28일,0.1,-2.7,2.6,0.1,2.1,50.0,70.8,56,34,1
2015년 11월 29일,2.5,1.0,3.9,3.0,3.3,70.0,87.9,38,28,1
2015년 11월 30일,4.1,0.9,8.5,0.0,2.0,290.0,69.1,42,26,1
2015년 12월 1일,4.0,-1.3,10.4,0.0,1.9,50.0,57.8,64,34,1
2015년 12월 2일,6.0,2.9,8.5,13.5,3.2,270.0,71.4,51,26,1
2015년 12월 3일,-0.7,-3.2,3.3,7.1,4.1,270.0,79.3,36,26,1
2015년 12월 4일,-0.4,-4.4,3.1,0.0,2.8,270.0,63.9,39,12,1
2015년 12월 5일,3.4,0.6,7.2,0.0,3.1,250.0,51.4,29,16,0
2015년 12월 6일,1.3,-2.0,7.8,0.0,1.2,290.0,46.4,42,23,1
2015년 12월 7일,1.9,-3.4,6.7,0.0,1.8,290.0,51.1,51,26,1
2015년 12월 8일,2.9,-1.4,9.6,0.0,1.3,290.0,55.9,73,38,1
2015년 12월 9일,5.0,-0.8,10.9,0.0,2.3,110.0,57.4,66,35,1
2015년 12월 10일,7.8,5.8,9.2,0.3,2.3,110.0,74.8,48,29,1
2015년 12월 11일,6.4,3.3,12.2,0.0,3.4,70.0,56.5,28,18,0
2015년 12월 12일,5.2,1.1,11.0,0.0,2.6,20.0,50.1,45,24,1
2015년 12월 13일,5.2,0.9,12.2,0.0,1.4,20.0,50.5,40,24,1
2015년 12월 14일,5.0,2.6,6.4,2.5,2.2,20.0,75.6,50,34,1
2015년 12월 15일,4.7,2.0,8.2,0.1,2.8,270.0,69.8,61,35,1
2015년 12월 16일,-1.0,-5.0,2.8,0.0,3.9,20.0,50.9,25,12,0
2015년 12월 17일,-4.6,-7.4,-0.4,0.0,2.7,50.0,43.4,18,11,0
2015년 12월 18일,-3.3,-7.0,-1.0,0.0,2.2,110.0,61.9,55,32,1
2015년 12월 19일,-0.1,-4.6,6.8,0.0,1.7,140.0,66.3,68,39,1
2015년 12월 20일,1.5,-3.4,6.0,0.0,1.5,90.0,56.9,57,33,1
2015년 12월 21일,2.2,-0.2,5.0,2.0,2.5,110.0,76.0,55,36,1
2015년 12월 22일,3.1,-1.5,7.7,0.0,2.4,110.0,67.9,82,49,2
2015년 12월 23일,5.9,2.9,10.6,0.4,2.1,160.0,59.6,61,36,1
2015년 12월 24일,1.5,-1.6,5.3,0.0,2.3,270.0,67.5,87,55,2
2015년 12월 25일,-0.8,-4.9,3.7,0.0,2.0,270.0,46.3,23,12,0
2015년 12월 26일,0.9,-3.2,4.7,0.7,2.4,70.0,73.3,96,43,2
2015년 12월 27일,-5.7,-8.9,-1.0,0.0,2.9,360.0,39.0,34,18,1
2015년 12월 28일,-5.7,-9.5,-1.0,0.0,2.3,70.0,38.4,26,13,0
2015년 12월 29일,-3.2,-8.7,2.9,0.0,1.4,70.0,47.6,66,34,1
2015년 12월 30일,0.3,-3.5,4.3,2.5,2.5,160.0,67.6,55,32,1
2015년 12월 31일,0.7,-1.9,2.8,0.0,1.5,50.0,81.3,94,61,2
2016년 1월 1일,1.2,-3.3,4.0,0.0,1.6,90.0,73.0,52,32,1
2016년 1월 2일,5.7,1.0,9.5,0.0,2.0,320.0,76.9,68,38,1
2016년 1월 3일,6.5,5.1,9.4,0.0,1.8,320.0,80.6,139,85,2
2016년 1월 4일,2.0,-2.5,5.3,0.0,3.1,320.0,54.4,26,15,0
2016년 1월 5일,-2.7,-4.8,1.5,0.0,2.3,20.0,39.4,43,22,1
2016년 1월 6일,-1.7,-4.9,1.7,0.0,1.8,320.0,54.3,59,30,1
2016년 1월 7일,-3.4,-5.9,1.4,0.0,2.5,20.0,51.8,32,16,1
2016년 1월 8일,-3.3,-6.9,1.0,0.0,2.0,290.0,49.8,42,23,1
2016년 1월 9일,-2.1,-6.2,2.4,0.0,2.1,360.0,57.1,31,18,1
2016년 1월 10일,0.3,-2.7,3.8,0.0,2.6,50.0,42.3,29,16,0
2016년 1월 11일,-3.8,-6.5,0.9,0.0,2.8,50.0,38.3,45,19,1
2016년 1월 12일,-5.2,-9.1,0.7,0.0,2.5,50.0,46.0,36,17,1
2016년 1월 13일,-4.5,-8.2,0.1,0.4,2.0,50.0,63.0,38,24,1
2016년 1월 14일,-3.4,-8.4,1.3,0.0,1.7,230.0,52.1,49,28,1
2016년 1월 15일,-0.4,-4.3,5.3,0.0,1.8,160.0,52.3,71,40,1
2016년 1월 16일,-0.2,-2.1,2.8,0.1,2.9,90.0,68.0,70,45,1
2016년 1월 17일,1.7,-0.7,5.4,0.0,2.4,90.0,64.0,74,48,1
2016년 1월 18일,-6.3,-12.3,0.4,0.2,4.8,340.0,59.8,23,9,0
2016년 1월 19일,-12.8,-15.1,-8.9,0.0,5.4,340.0,45.9,36,15,1
2016년 1월 20일,-10.5,-14.5,-5.2,0.0,1.8,50.0,43.6,47,28,1
2016년 1월 21일,-7.1,-10.2,-2.3,0.0,1.8,320.0,44.3,44,23,1
2016년 1월 22일,-7.6,-11.1,-3.8,0.0,2.6,320.0,40.5,42,21,1
2016년 1월 23일,-11.5,-16.0,-8.3,0.0,4.0,340.0,42.0,15,8,0
